-0.009171934808341355,0.005169080053763212
-0.008681343579293191,0.005821049909904182
-0.008180258409890229,0.0064648614862525605
-0.007668861709627194,0.007100451104998006
-0.0071473358879988085,0.007727755088330164
-0.0066158633544997954,0.008346709758438691
-0.006074626518624866,0.008957251437513235
-0.0055238077898687584,0.009559316447743455
-0.004963589577726182,0.010152841111319002
-0.004394154291691864,0.010737761750429526
-0.0038156843412605265,0.011314014687264683
-0.003228362135926888,0.01188153624401412
-0.002632370085185675,0.012440262742867494
-0.002027890598531604,0.012990130506014459
-0.0014151060854593993,0.013531075855644666
-0.0007941989554637842,0.014063035113947768
-0.00016535161803948384,0.014585944603113412
0.00047125351731877883,0.01509974064533126
0.0011154340411162948,0.015604359562790954
0.001767007543858334,0.01609973767768216
0.0024257916160501693,0.01658581131219452
0.003091603848197092,0.01706251678851769
0.0037642618308043685,0.01752979042884132
0.004443583154377283,0.017987568555355063
0.0051293854094211075,0.018435787490248583
0.00582148618644112,0.018874383555711517
0.006519703075942608,0.01930329307393352
0.0072238536684308486,0.019722452367104258
0.007933755554411106,0.020131797757413368
0.008649226324388668,0.020531265567050507
0.009370083568868814,0.02092079211820533
0.010096144878356821,0.021300313733067493
0.010827227843357967,0.021669766733826645
0.011563150054377533,0.022029087442672433
0.01230372910192078,0.022378212181794522
0.013048782576493011,0.022717077273382548
0.013798128068599492,0.023045619039626177
0.014551583168745495,0.02336377380271506
0.01530896546743631,0.023671477884838844
0.01607009255517721,0.023968667608187187
0.016834782022473477,0.02425527929494974
0.017602851459830374,0.024531249267316153
0.018374118457753205,0.02479651384747608
0.019148400606747218,0.025051009357619176
0.019925515497317706,0.02529467211993509
0.02070528071996996,0.025527438456613476
0.021487513865209237,0.02574924468984399
0.022272032523540822,0.02596002714181628
0.023058654285469993,0.026159722134720002
0.022040822976178275,0.02639628558496318
0.020999826510218058,0.026577231091549317
0.019942449286575042,0.02670738810995205
0.01887441300243423,0.026791077189847527
0.017800452468328794,0.026832136726308152
0.016724391423288864,0.026833949710996254
0.015649218349990328,0.026799470483357773
0.014577162289903661,0.02673125148181595
0.013509768658442752,0.026631469994965063
0.012447975060113695,0.026501954912764088
0.011392187103663612,0.026344213477730378
0.010342354217229491,0.026159458036133405
0.009298045463486929,0.025948632789188405
0.008258525354799005,0.025712440544250103
0.0072228296683651255,0.02545136946600641
0.0061898412613697286,0.025165719827672087
0.0051583658861312,0.02485563076218248
0.004127208005250647,0.024521107013387194
0.003095246606760707,0.024162045687243762
0.002061511019274377,0.02377826300301139
0.0010252567271338221,0.023369521044444633
-1.3958814440819367e-05,0.022935554510987062
-0.0010562003642026348,0.022476097468964982
-0.002101079079729072,0.021990910102781133
-0.0031476767022731787,0.021479805466108382
-0.0041944697416147515,0.020942676233083397
-0.00523925366091157,0.02037952144950036
-0.006279067061550516,0.019790473284004663
-0.007310115867998816,0.01917582377928659
-0.008327697512655191,0.01853605160327503
-0.009326125120701086,0.01787184880033114
-0.010298651694951807,0.017184147542442078
-0.011237394300707729,0.016474146880414674
-0.012133258250605497,0.015743339495069116
-0.012975861289469173,0.014993538448432684
-0.013753457779161479,0.014226903934933392
-0.014452862883434928,0.013445970032593724
-0.01505937675278304,0.012653671454224314
-0.015556708709291517,0.011853370298617638
-0.015926901431489445,0.011048882801741697
-0.016150255139200455,0.010244506087933744
-0.016205251778393936,0.009445044921093949
-0.016068479206036195,0.00865583845587911
-0.015714555374941666,0.007882786988896337
-0.015116052518624088,0.007132378709896751
-0.014243421336147678,0.006411716452969179
-0.013064915176978343,0.00572854444773385
-0.011546514225834848,0.005091275070536087
-0.009651849687540001,0.004509015595639999
